Sprint_ID,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP0786,61.39,52.33,66.79,6.67,45.74,1.75,0.05,0.21,Alice,47.73,30.78,15.21,12.73,3.72,116.59,-0.19,ISS0422,Bug,Low,2.25,6.17,Fix bug,26.55,28.97,31.06,2.21,0.61,0.71,Develop feature,Tech debt,Feature,7.96,10.1,Carol,16.83
SP0228,41.91,12.16,62.35,9.75,42.08,4.5,2.41,0.09,Carol,41.23,68.28,36.55,4.57,2.23,81.42,1.29,ISS0077,Task,Medium,7.24,6.51,Add feature,15.16,29.51,31.31,1.77,3.58,0.67,Fix bug,Critical bug,Refactor,12.49,5.99,David,13.57
SP0471,51.73,40.97,53.23,3.01,40.37,2.81,10.44,-0.01,Alice,48.0,61.75,43.47,8.06,3.8,81.13,-0.05,ISS0753,Story,Medium,8.68,8.62,Fix bug,22.36,47.75,23.51,1.45,-0.84,0.3,Improve performance,New module,Refactor,2.37,8.79,Bob,30.16
SP0145,54.68,42.55,58.36,6.35,37.55,2.79,5.67,0.93,Bob,21.25,40.91,50.61,5.74,1.44,212.25,0.81,ISS0696,Task,Low,12.8,-0.25,Refactor code,10.34,37.6,33.72,3.35,3.65,0.19,Fix bug,Tech debt,Feature,18.02,4.94,David,16.08
SP0579,59.82,48.46,40.93,5.87,20.5,3.24,-0.66,0.2,Carol,35.66,41.79,31.03,7.02,1.65,173.19,0.72,ISS0623,Task,High,13.91,4.49,Refactor code,5.82,25.72,8.82,3.3,3.18,0.68,Code cleanup,New module,Feature,16.45,6.44,Carol,16.35
SP0060,54.26,32.38,49.93,5.21,48.17,1.94,2.48,1.43,Alice,41.78,54.98,22.77,5.7,2.06,185.79,-0.55,ISS0266,Story,Medium,10.07,4.21,Add feature,16.25,40.1,28.45,3.2,1.86,0.07,Develop feature,New module,Bug,12.79,5.36,Carol,10.57
SP0831,20.5,5.78,59.2,3.39,13.61,2.21,0.8,0.18,Alice,64.94,65.52,25.92,1.86,2.34,81.84,0.54,ISS0988,Bug,High,18.26,12.98,Fix bug,9.47,46.66,29.48,1.63,2.42,-0.03,Fix bug,User request,Performance,10.61,4.13,David,5.55
SP0478,54.57,33.68,74.6,5.7,79.37,1.45,7.23,0.31,Alice,50.48,57.08,42.21,2.24,1.33,202.95,-0.37,ISS0676,Task,High,13.82,8.82,Add feature,18.01,34.62,34.2,1.34,3.83,-0.04,Code cleanup,Critical bug,Feature,10.2,8.49,Carol,7.86
SP0134,49.43,15.78,81.75,4.2,63.25,1.1,7.26,0.6,David,18.97,70.14,27.44,6.3,3.22,112.88,0.11,ISS0678,Bug,Medium,6.49,3.55,Update UI,20.46,31.54,28.62,3.17,3.6,0.37,Develop feature,New module,Feature,13.55,7.54,Carol,-2.06
SP0258,58.42,65.17,73.66,4.52,32.6,6.04,2.42,0.12,Bob,42.88,29.15,43.21,3.1,-0.33,257.48,0.69,ISS0702,Task,Low,17.75,7.92,Update UI,-0.8,55.89,26.8,1.34,3.66,0.37,Develop feature,User request,Bug,13.67,2.98,Alice,8.28
SP0993,41.0,21.11,48.49,-1.93,49.8,1.64,4.74,0.26,Carol,20.57,48.8,36.31,7.98,0.61,101.14,0.73,ISS0821,Bug,Medium,13.87,8.16,Refactor code,19.68,38.76,29.91,-0.95,2.14,0.83,Code cleanup,Critical bug,Feature,13.0,3.76,Carol,8.16
SP0659,35.9,20.76,29.34,7.34,53.89,1.18,8.34,0.77,Alice,54.5,22.74,21.26,5.61,-0.49,99.41,0.92,ISS0135,Task,High,15.98,3.94,Update UI,23.07,38.79,31.48,1.61,1.41,-0.03,Fix bug,Critical bug,Bug,15.02,7.45,David,17.6
SP0304,37.11,44.42,84.08,1.48,36.04,3.16,1.71,0.59,David,51.78,58.44,34.07,4.64,1.6,110.3,0.43,ISS0471,Story,High,7.26,5.3,Add feature,16.55,51.83,22.69,5.31,3.27,0.59,Code cleanup,Critical bug,Performance,5.76,5.47,Carol,17.51
SP0330,32.73,47.99,45.39,-0.29,1.38,2.76,-4.01,0.12,Bob,25.17,45.54,37.48,7.0,2.59,159.88,0.7,ISS0828,Story,Low,11.24,5.37,Update UI,23.08,38.43,23.86,1.05,0.94,0.61,Code cleanup,Tech debt,Feature,14.46,7.77,David,13.3
SP0627,40.92,31.65,98.11,6.39,73.85,2.3,0.1,0.2,David,41.71,41.81,7.86,7.85,1.7,-48.86,0.03,ISS0347,Story,Low,5.9,8.1,Add feature,7.18,29.71,38.29,3.14,3.76,1.36,Develop feature,Tech debt,Feature,16.47,6.65,Bob,10.72
SP0424,51.72,63.38,79.45,7.11,18.18,1.18,4.58,0.44,Alice,29.52,47.09,33.8,6.47,-0.11,70.41,1.29,ISS0394,Bug,Medium,2.63,8.85,Update UI,24.56,18.08,20.23,2.42,2.74,0.53,Code cleanup,Critical bug,Performance,18.19,6.44,David,8.37
SP0195,35.46,59.78,69.69,6.44,16.73,2.46,11.79,-0.29,Alice,48.24,47.23,44.21,1.59,0.07,202.47,0.34,ISS0711,Task,Medium,10.21,2.38,Fix bug,19.01,42.46,24.23,1.23,2.25,0.18,Improve performance,New module,Refactor,17.43,5.97,Alice,10.07
SP0080,10.45,43.71,45.86,3.73,78.06,0.41,3.92,0.53,Alice,38.68,50.3,30.98,1.8,1.91,187.18,1.2,ISS0383,Story,High,1.19,0.32,Update UI,4.18,53.51,35.15,2.87,0.11,0.76,Code cleanup,Critical bug,Refactor,10.45,4.28,David,14.51
SP0140,60.31,69.33,71.02,1.49,50.78,0.02,-3.87,-0.29,Carol,43.23,36.02,37.63,4.5,1.52,174.51,0.83,ISS0569,Task,Low,8.48,3.97,Refactor code,22.5,51.17,32.61,3.01,0.46,1.11,Code cleanup,Tech debt,Bug,5.41,5.79,Bob,0.82
SP0545,56.27,32.24,77.46,1.15,48.1,2.18,-5.97,0.7,Alice,49.16,75.81,45.08,3.78,2.98,160.89,0.27,ISS0928,Bug,High,11.79,4.33,Fix bug,8.16,39.48,24.05,1.92,4.27,0.12,Improve performance,Tech debt,Refactor,12.11,4.31,Carol,10.15
SP0575,39.62,57.66,58.33,10.94,69.33,2.85,0.11,0.1,Bob,41.6,30.79,56.03,3.98,-1.25,166.61,0.19,ISS0991,Task,Medium,9.19,4.5,Fix bug,12.97,34.15,29.5,2.02,2.21,0.38,Code cleanup,Critical bug,Refactor,13.12,2.65,Bob,21.62
SP0052,58.0,35.86,65.13,5.93,53.93,0.36,-0.81,-1.07,Alice,41.55,51.48,32.01,-0.0,3.93,109.9,1.09,ISS0584,Task,High,8.43,4.35,Refactor code,22.03,57.41,29.63,0.18,3.69,0.07,Code cleanup,New module,Feature,14.98,11.5,David,0.83
SP0892,60.92,13.84,72.33,9.85,78.26,-0.28,10.36,0.38,David,25.09,54.57,29.6,3.26,0.53,7.8,0.17,ISS0397,Story,Low,11.14,9.08,Refactor code,10.29,35.13,42.17,0.57,1.44,-0.97,Improve performance,User request,Refactor,15.39,4.79,Bob,15.91
SP0992,65.84,31.61,58.69,8.58,59.77,2.57,-5.02,-0.05,Carol,48.27,25.36,40.34,2.75,3.19,179.76,0.49,ISS0612,Bug,High,12.25,5.82,Refactor code,16.47,41.48,26.14,0.62,1.01,0.4,Code cleanup,Tech debt,Refactor,11.2,3.64,David,7.27
SP0922,61.9,38.33,66.27,5.6,81.33,1.95,3.82,-0.12,Carol,40.08,34.49,30.01,4.71,1.69,204.75,-0.2,ISS0719,Story,Medium,6.21,5.52,Refactor code,12.63,48.82,27.37,1.98,4.03,0.55,Fix bug,User request,Refactor,4.79,6.95,David,22.55
SP0685,60.55,61.26,80.88,1.65,77.75,1.12,3.99,0.8,Carol,39.67,51.37,42.55,2.7,2.17,179.91,-0.19,ISS0999,Story,Low,15.84,6.32,Fix bug,20.64,35.28,24.14,1.02,3.14,0.18,Code cleanup,New module,Feature,10.56,5.54,Alice,19.32
SP0172,33.9,9.88,93.12,4.34,23.93,0.71,-2.24,-0.06,Alice,47.96,65.02,43.87,4.95,-1.4,187.08,0.51,ISS0395,Story,High,13.72,10.55,Fix bug,12.62,43.04,24.89,2.48,3.17,0.44,Code cleanup,User request,Feature,8.76,8.4,Carol,15.58
SP0888,26.3,21.28,51.45,5.85,49.51,0.73,4.51,-0.04,David,63.04,55.96,33.15,7.72,0.01,68.12,0.65,ISS0798,Bug,High,12.49,3.38,Update UI,19.34,36.91,17.72,2.46,1.43,-0.02,Develop feature,User request,Performance,19.17,12.93,David,20.19
SP0261,50.07,32.95,77.29,1.45,48.99,1.52,6.76,0.97,David,34.72,39.7,34.5,7.09,3.82,135.57,0.42,ISS0296,Bug,High,13.37,9.9,Add feature,9.92,63.24,23.46,3.57,3.28,0.92,Develop feature,Tech debt,Refactor,9.21,7.31,Carol,-7.72
SP0288,21.59,14.47,74.19,3.06,82.34,4.6,8.62,0.52,Carol,47.26,46.15,17.67,2.8,0.0,68.7,0.52,ISS0570,Story,High,7.8,4.96,Fix bug,11.1,43.88,26.23,3.21,1.97,-0.29,Fix bug,Tech debt,Feature,22.34,5.27,Carol,23.61
SP0269,67.54,23.76,94.7,5.85,40.87,3.54,9.46,0.25,Bob,47.8,40.54,30.97,0.77,2.21,321.12,0.35,ISS0235,Story,High,7.26,6.91,Update UI,13.07,53.97,14.04,-0.02,0.71,0.31,Improve performance,User request,Feature,14.56,4.95,David,3.65
SP0629,64.7,34.74,77.45,-0.22,41.31,-0.17,6.24,0.48,Carol,31.92,33.47,23.25,9.81,1.2,158.84,-0.15,ISS0090,Task,Low,12.03,9.58,Fix bug,10.16,58.99,16.61,4.2,3.48,0.76,Develop feature,Critical bug,Performance,4.81,1.2,Bob,13.13
SP0130,15.26,16.97,84.04,4.44,25.12,0.18,1.25,0.66,Carol,25.7,45.64,30.71,4.37,2.96,43.69,0.86,ISS0850,Task,High,12.57,5.36,Add feature,11.81,32.04,15.3,2.67,2.84,0.11,Develop feature,Tech debt,Refactor,11.98,7.05,Bob,20.41
SP0363,49.53,20.96,40.67,-0.91,58.82,2.37,-5.52,0.81,Alice,16.1,35.22,31.55,2.12,0.07,181.37,1.17,ISS0962,Story,Medium,12.18,7.51,Fix bug,13.46,34.38,14.31,0.58,1.84,0.03,Develop feature,User request,Feature,10.73,6.5,David,26.08
SP0453,64.2,21.48,48.82,5.53,54.72,1.71,-0.89,-0.41,Carol,40.73,40.14,32.75,5.09,0.48,208.22,0.97,ISS0441,Bug,Medium,5.78,5.83,Add feature,13.57,38.41,14.95,1.26,1.5,0.13,Fix bug,User request,Bug,4.06,2.88,Carol,11.64
SP0287,102.31,27.34,80.93,3.4,19.68,3.17,8.04,0.12,David,36.02,68.72,22.75,3.92,4.66,108.68,1.5,ISS0695,Task,Medium,14.88,3.82,Update UI,12.06,48.45,28.31,2.9,5.63,-0.29,Improve performance,Critical bug,Bug,2.23,2.98,David,13.22
SP0187,61.04,58.78,63.3,9.57,59.77,3.17,-4.93,0.13,Alice,35.84,54.01,26.55,3.99,2.09,235.42,0.29,ISS0004,Task,Medium,8.89,5.24,Fix bug,5.19,38.14,21.16,1.43,2.34,-0.05,Improve performance,User request,Refactor,10.93,8.91,Carol,16.1
SP0878,36.55,53.15,65.92,3.01,40.43,1.42,2.92,-0.3,David,55.04,54.19,25.61,9.76,1.2,80.99,1.53,ISS0315,Task,High,11.04,2.22,Fix bug,21.65,38.54,25.65,-0.75,1.48,0.11,Code cleanup,New module,Feature,8.28,12.51,Alice,11.31
SP0224,49.82,57.3,74.16,10.73,75.71,1.1,-0.9,0.07,Bob,44.53,43.54,38.1,1.25,1.2,142.37,0.37,ISS0695,Task,High,14.09,9.91,Refactor code,20.77,28.81,25.09,1.79,2.22,0.92,Improve performance,New module,Performance,13.5,5.91,David,21.08
SP0617,27.89,19.87,93.18,3.72,52.98,0.77,-0.75,0.36,David,37.44,41.06,33.68,-0.1,1.14,206.5,0.41,ISS0941,Task,Medium,7.04,5.94,Refactor code,20.5,28.17,25.03,2.89,1.62,0.9,Develop feature,New module,Bug,11.79,6.39,Bob,10.78
SP0242,44.6,38.1,66.2,5.06,54.98,0.57,0.56,0.44,David,40.75,68.52,36.52,6.02,5.67,115.35,-0.21,ISS0066,Task,Medium,4.71,1.42,Add feature,18.67,46.64,23.53,0.74,1.63,-0.16,Improve performance,New module,Refactor,11.66,6.87,Carol,21.4
SP0328,45.29,46.37,98.7,4.75,46.96,1.71,10.49,0.96,Carol,23.75,44.76,17.66,2.06,4.01,115.66,0.47,ISS0515,Story,High,2.29,9.02,Refactor code,15.47,41.08,31.72,1.8,2.72,0.38,Fix bug,New module,Bug,6.36,5.42,Carol,10.72
SP0302,20.3,47.7,32.71,2.89,60.85,1.69,0.22,-0.21,Alice,30.76,30.96,32.68,3.23,2.47,137.92,0.3,ISS0766,Story,Low,12.99,1.87,Fix bug,24.51,48.45,29.3,-0.24,3.71,-0.02,Code cleanup,User request,Refactor,5.23,4.39,David,12.82
SP0165,63.86,35.28,97.21,1.98,54.5,0.52,2.02,0.33,Bob,37.57,40.97,36.82,12.82,2.02,142.75,0.15,ISS0257,Bug,Low,10.39,1.51,Update UI,11.44,44.27,27.5,0.77,5.54,0.03,Code cleanup,New module,Refactor,9.51,5.68,David,5.78
SP0305,34.66,58.39,97.17,7.99,56.53,0.07,8.36,0.07,David,22.31,73.0,26.82,4.55,3.27,146.08,1.07,ISS0594,Story,Medium,8.84,11.72,Update UI,25.43,27.34,25.92,3.77,-0.81,-0.78,Fix bug,New module,Refactor,12.42,4.77,Carol,19.46
SP0210,48.0,16.38,66.06,2.62,39.5,2.08,3.69,0.23,Carol,53.46,56.75,45.68,6.42,2.76,152.34,0.97,ISS0722,Bug,Low,-0.19,1.65,Add feature,10.38,44.01,17.44,0.66,2.52,0.47,Fix bug,User request,Performance,8.52,13.47,David,9.63
SP0227,6.99,60.4,86.7,8.3,51.54,2.69,5.29,0.1,David,42.81,47.55,56.6,3.85,-0.51,211.32,0.5,ISS0353,Story,Low,11.82,7.02,Add feature,17.53,40.58,26.5,2.85,3.54,-0.06,Develop feature,New module,Refactor,8.55,4.26,Alice,10.65
SP0571,78.99,15.13,81.34,6.88,24.96,2.82,1.83,0.28,Alice,47.28,40.64,17.93,5.96,0.88,237.84,-0.39,ISS0099,Story,Medium,9.59,11.74,Refactor code,14.34,18.34,31.74,1.1,2.15,-0.25,Develop feature,New module,Refactor,2.3,3.7,Bob,16.82
SP0848,66.22,44.7,62.92,8.71,78.11,0.85,6.64,0.18,David,40.73,67.72,46.01,1.65,0.75,153.06,0.98,ISS0461,Bug,High,4.97,7.52,Update UI,10.0,44.73,32.1,1.8,-0.24,0.14,Improve performance,Critical bug,Bug,11.64,8.63,Carol,16.74
SP0685,34.48,49.13,64.14,6.01,60.97,1.89,-1.33,0.14,Alice,40.95,33.07,17.07,0.87,0.85,79.13,-0.29,ISS0954,Task,Medium,4.08,5.48,Add feature,13.86,24.9,26.63,2.39,3.47,0.46,Code cleanup,New module,Performance,4.89,14.56,Alice,11.19
SP0056,27.35,59.03,50.89,3.55,45.06,2.88,2.59,-0.16,David,36.76,48.01,39.03,6.26,4.63,-13.3,1.5,ISS0435,Task,Medium,21.17,4.36,Update UI,11.29,56.81,34.17,0.34,3.71,0.76,Code cleanup,User request,Feature,12.05,12.65,David,7.54
SP0379,77.06,35.01,28.7,7.53,46.9,3.03,-1.2,0.38,David,38.38,35.69,28.27,7.61,2.12,36.63,1.24,ISS0667,Bug,High,-0.34,6.77,Fix bug,17.0,44.92,24.77,4.05,1.49,-0.02,Improve performance,Critical bug,Bug,17.8,10.28,Bob,31.5
SP0587,30.55,45.93,60.96,3.65,59.18,0.34,11.19,0.33,Alice,36.92,40.71,35.92,6.01,2.05,-42.97,0.35,ISS0545,Bug,Low,10.27,9.23,Update UI,7.31,43.98,29.57,2.3,-0.66,0.38,Develop feature,User request,Bug,13.39,2.94,Alice,9.75
SP0927,61.4,46.68,83.55,5.87,55.02,2.49,8.02,0.46,Carol,12.43,38.42,36.03,5.21,2.12,75.28,0.69,ISS0318,Bug,Low,7.29,9.84,Refactor code,2.27,21.77,30.18,2.67,2.74,0.49,Improve performance,Critical bug,Feature,-2.51,8.82,Alice,12.39
SP0965,37.19,6.93,59.57,4.33,79.81,1.84,-3.47,0.81,Alice,39.98,22.16,35.2,6.7,1.95,169.82,0.07,ISS0366,Story,High,15.1,9.54,Update UI,15.25,43.92,24.14,1.86,2.91,0.2,Improve performance,Tech debt,Performance,9.26,1.84,Alice,14.8
SP0535,71.56,51.12,81.51,0.57,38.78,1.64,7.49,-0.58,Carol,34.32,39.09,39.31,0.7,1.4,21.06,1.07,ISS0647,Story,Low,16.01,11.89,Refactor code,16.05,30.19,18.41,0.64,3.25,1.02,Fix bug,Critical bug,Bug,12.33,6.76,Carol,6.28
SP0803,56.95,42.96,57.12,4.52,48.35,2.56,3.47,0.08,Carol,49.23,23.44,27.29,7.63,2.47,121.06,1.44,ISS0996,Task,Low,18.01,4.22,Refactor code,20.11,24.32,10.6,4.47,1.9,0.41,Improve performance,New module,Performance,5.84,6.25,Bob,16.97
SP0589,28.22,21.61,69.69,6.36,58.31,6.17,2.47,-0.08,Bob,24.79,64.53,45.21,8.1,-0.28,102.07,0.36,ISS0309,Story,High,15.88,3.69,Add feature,28.88,24.52,24.63,0.34,2.82,0.22,Fix bug,Tech debt,Feature,2.76,16.27,Alice,17.13
SP0929,72.93,35.22,80.01,2.21,31.5,2.67,7.44,0.27,Bob,25.53,21.87,48.15,6.47,4.2,108.13,0.79,ISS0005,Story,High,9.09,9.88,Update UI,9.17,21.23,16.78,3.1,2.14,0.45,Code cleanup,New module,Feature,11.58,0.51,David,17.67
SP0139,21.65,41.92,72.78,1.59,49.58,0.17,6.65,0.27,Alice,47.22,47.38,33.19,8.4,-1.28,101.14,0.84,ISS0941,Task,Low,16.39,7.73,Refactor code,18.95,26.99,17.14,2.7,0.82,-0.22,Code cleanup,User request,Bug,9.52,6.58,Bob,12.52
SP0427,41.39,33.0,66.01,4.97,57.36,2.14,2.64,-0.3,Carol,54.21,14.44,23.71,7.59,1.86,146.14,0.19,ISS0627,Task,Low,16.28,5.66,Add feature,15.24,40.28,37.1,1.0,2.87,0.73,Fix bug,Tech debt,Refactor,14.94,12.81,Bob,14.28
SP0571,50.19,61.56,65.67,3.04,61.63,2.88,2.86,0.58,Carol,25.67,47.47,27.66,2.26,1.55,188.52,0.76,ISS0450,Story,Medium,13.52,3.23,Add feature,7.66,41.77,29.38,1.66,3.1,0.55,Develop feature,New module,Bug,23.19,0.79,Bob,18.38
SP0683,15.87,40.46,93.94,2.93,48.51,3.13,2.94,-0.36,Bob,40.29,44.63,43.7,5.51,0.67,167.54,-0.51,ISS0380,Story,High,8.01,4.88,Refactor code,17.27,48.15,22.27,0.86,2.85,0.77,Code cleanup,Critical bug,Bug,13.38,2.41,Bob,17.23
SP0063,35.26,34.16,38.73,0.45,26.73,1.15,-4.45,0.92,Carol,40.03,37.42,36.81,3.62,2.06,176.01,0.79,ISS0669,Bug,High,12.06,6.62,Update UI,24.25,45.79,34.75,1.55,0.39,-0.43,Code cleanup,Critical bug,Refactor,12.06,4.01,Alice,15.49
SP0843,55.9,60.67,96.71,2.6,70.89,3.71,4.91,0.32,Carol,33.04,62.95,25.37,3.27,1.25,30.7,1.03,ISS0253,Story,Low,12.03,9.91,Fix bug,7.22,48.67,26.02,-0.14,2.29,0.22,Code cleanup,User request,Refactor,15.4,1.09,Carol,14.36
SP0520,62.93,22.17,72.44,3.46,72.1,5.35,11.78,-0.09,Alice,42.38,39.74,43.52,5.53,3.29,135.37,1.06,ISS0459,Task,Medium,-0.05,4.78,Refactor code,10.45,36.38,27.04,2.56,2.37,0.66,Code cleanup,Tech debt,Refactor,9.99,4.72,Alice,11.74
SP0078,66.55,30.9,80.3,4.3,65.85,2.69,0.47,-0.25,Bob,30.54,53.51,35.59,5.27,3.27,129.8,-0.26,ISS0752,Bug,Medium,13.31,4.49,Add feature,19.32,31.8,24.03,-0.17,4.12,-0.48,Code cleanup,Critical bug,Performance,9.01,5.36,Alice,10.02
SP0114,40.36,7.08,61.87,4.59,34.08,-0.67,5.57,0.51,Carol,65.42,34.25,40.17,2.43,2.79,107.86,0.67,ISS0776,Task,High,5.14,6.7,Refactor code,13.03,29.43,38.76,1.54,1.71,1.14,Develop feature,Tech debt,Bug,11.22,7.89,David,16.83
SP0959,58.71,41.82,54.48,-0.03,55.25,0.92,-4.75,0.15,Bob,62.0,48.31,41.08,5.91,0.77,239.87,0.75,ISS0809,Story,Medium,15.15,3.78,Refactor code,21.93,50.01,29.15,0.72,0.79,0.11,Improve performance,User request,Feature,3.8,8.59,Bob,26.87
SP0762,86.0,24.88,71.65,7.36,75.96,-0.23,1.49,0.54,David,39.59,38.29,9.83,2.19,1.37,181.45,1.16,ISS0012,Story,Medium,13.14,11.02,Fix bug,9.25,50.01,26.0,1.96,3.48,0.57,Fix bug,New module,Bug,18.37,5.59,Carol,16.09
SP0218,67.48,15.11,84.53,2.94,31.04,1.56,3.21,0.54,Alice,33.79,34.89,34.64,5.25,-1.06,134.33,0.58,ISS0346,Story,High,5.3,6.62,Fix bug,12.15,33.1,21.82,0.23,1.23,0.33,Code cleanup,Critical bug,Bug,5.92,6.12,David,6.61
SP0066,58.47,47.04,76.19,4.4,65.71,2.33,-3.7,0.31,Bob,22.67,31.17,38.32,8.02,2.75,41.2,1.44,ISS0959,Story,Low,4.06,2.93,Add feature,7.55,28.1,23.57,-1.94,-2.13,0.62,Code cleanup,Tech debt,Performance,9.8,8.8,Carol,22.16
SP0200,56.75,20.5,55.2,7.72,62.82,5.29,7.12,0.17,Bob,51.83,45.83,35.62,4.62,2.08,115.7,-0.71,ISS0696,Bug,High,11.88,2.91,Update UI,15.68,15.19,35.73,0.86,1.44,0.77,Code cleanup,Tech debt,Performance,3.36,5.01,Carol,14.63
SP0889,56.46,38.07,56.98,2.96,67.57,1.2,-7.09,-0.22,Bob,48.15,24.21,27.25,0.75,2.82,94.84,0.67,ISS0361,Story,Low,3.8,10.8,Fix bug,9.29,42.25,16.61,-1.24,3.03,0.1,Fix bug,User request,Refactor,0.4,4.88,David,7.3
SP0834,60.89,34.03,74.7,3.03,34.28,3.1,-3.06,0.5,David,65.03,37.59,28.14,5.03,2.53,87.86,0.85,ISS0455,Task,Medium,11.34,10.93,Add feature,22.15,27.05,22.93,-1.34,4.97,-0.2,Develop feature,User request,Bug,16.25,7.84,Alice,10.78
SP0165,29.76,37.84,65.51,4.59,29.3,2.12,11.24,0.24,Alice,60.21,19.15,21.19,-0.78,-0.49,197.38,0.25,ISS0577,Bug,Low,22.35,1.54,Fix bug,17.44,40.13,35.1,4.09,1.98,-0.59,Fix bug,Critical bug,Bug,12.62,-0.5,David,-0.46
SP0713,33.14,27.39,48.39,5.36,49.78,2.6,5.54,-0.21,Carol,42.37,64.67,45.7,6.3,1.78,164.92,1.18,ISS0237,Task,Medium,18.18,5.84,Fix bug,15.9,32.04,14.41,2.33,2.48,0.1,Improve performance,New module,Bug,16.19,3.36,David,18.2
SP0433,58.23,16.46,68.1,0.46,85.97,1.71,-0.97,0.74,David,25.47,57.97,37.11,5.88,0.73,26.87,1.17,ISS0841,Story,High,13.54,11.4,Add feature,12.03,51.51,31.41,4.77,0.57,0.63,Improve performance,New module,Bug,7.97,3.75,Alice,12.62
SP0209,47.69,44.64,70.58,2.63,46.23,1.62,6.1,0.41,Carol,26.26,35.49,46.0,1.84,0.18,75.43,0.64,ISS0008,Bug,High,1.24,9.35,Fix bug,13.27,37.33,27.13,-0.2,4.24,-0.32,Fix bug,New module,Refactor,5.93,10.31,Bob,11.64
SP0074,66.77,34.96,95.71,6.24,63.97,0.56,2.26,-0.22,David,43.22,42.17,35.31,4.79,2.82,153.79,0.86,ISS0202,Story,Medium,11.87,6.51,Fix bug,8.45,55.32,30.31,1.66,1.1,0.56,Fix bug,User request,Performance,5.19,5.91,Bob,15.57
SP0521,27.63,20.08,68.15,0.31,46.98,2.25,1.4,0.57,Alice,40.9,38.38,39.81,2.29,1.45,242.58,0.2,ISS0969,Bug,Low,13.91,6.94,Update UI,17.88,50.26,34.27,1.51,3.27,-0.22,Improve performance,Tech debt,Performance,3.81,8.96,Alice,13.89
SP0440,30.97,43.64,74.2,6.46,53.05,4.05,9.03,0.15,Alice,39.92,42.91,22.68,3.76,0.48,215.46,-0.64,ISS0109,Task,Medium,-2.19,7.33,Refactor code,12.36,59.57,15.89,3.6,2.26,0.53,Fix bug,Critical bug,Refactor,5.53,8.59,Bob,12.22
SP0333,40.73,15.19,86.21,2.58,90.26,-0.32,5.73,-0.37,Carol,34.0,45.01,35.32,7.55,2.33,53.04,1.01,ISS0110,Story,Medium,9.49,5.56,Update UI,24.78,47.09,29.87,1.33,2.05,-0.2,Fix bug,New module,Feature,10.63,11.06,Carol,19.14
SP0238,47.57,18.54,74.39,3.76,15.83,2.06,10.54,-0.48,Bob,49.58,15.67,28.61,6.43,2.3,110.62,0.29,ISS0782,Task,Low,19.68,6.41,Fix bug,14.67,40.98,36.91,4.5,1.52,0.31,Code cleanup,Tech debt,Refactor,11.17,5.08,Carol,17.92
SP0420,22.92,30.9,68.3,0.33,34.86,2.47,-0.43,0.45,David,55.88,9.15,42.39,7.84,3.62,235.82,-0.28,ISS0555,Story,Low,6.82,9.8,Update UI,15.76,29.27,26.02,2.09,4.37,-0.01,Code cleanup,New module,Bug,19.15,11.24,Bob,13.15
SP0441,28.28,72.85,83.66,5.47,26.28,3.85,3.46,0.57,Carol,23.25,38.56,30.92,8.78,-1.26,242.5,0.09,ISS0934,Story,Low,20.69,5.9,Add feature,14.4,29.9,20.96,1.79,0.04,-0.04,Fix bug,Tech debt,Performance,17.62,9.15,Alice,22.72
SP0693,40.46,61.1,61.35,8.81,10.28,1.54,-3.37,0.25,David,37.07,62.11,36.19,2.76,2.45,130.13,0.11,ISS0901,Task,Medium,11.47,4.34,Add feature,32.71,44.38,24.84,-0.54,2.24,-0.04,Code cleanup,New module,Feature,11.81,2.36,Carol,-1.17
SP0333,47.62,50.33,75.64,-1.27,15.41,0.39,4.46,-0.1,Bob,36.23,33.01,38.34,6.14,3.83,100.07,0.72,ISS0345,Task,High,12.39,2.66,Add feature,6.7,34.3,24.07,-0.35,0.96,0.67,Develop feature,User request,Bug,2.7,10.79,Bob,12.8
SP0878,58.68,42.56,92.68,-0.67,71.84,2.82,12.03,-0.16,Alice,22.51,58.51,24.31,7.98,1.48,89.61,0.2,ISS0208,Bug,High,10.34,4.24,Refactor code,23.71,58.61,22.43,4.7,3.16,0.84,Improve performance,User request,Performance,8.31,0.73,David,9.16
SP0213,40.18,33.76,72.02,3.98,68.94,2.29,2.88,0.79,Carol,55.68,37.48,16.69,3.08,1.03,186.81,-0.13,ISS0573,Story,Medium,12.4,6.26,Refactor code,7.88,46.76,12.07,2.67,2.18,-0.17,Develop feature,User request,Performance,10.71,1.3,David,2.88
