Sprint_ID,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP0805,21,9,42.86,2,43,0,6,0,Alice,39,55,25,8,1,220.0,1,ISS0805,Story,Low,18,7,Fix bug,25,50,21,1,2,1,Fix bug,Tech debt,Bug,8,5,Alice,8
SP0806,24,19,79.17,6,77,4,4,0,Alice,56,63,45,9,3,140.0,1,ISS0806,Task,Medium,9,10,Fix bug,7,48,36,4,2,0,Code cleanup,Tech debt,Feature,9,5,Alice,16
SP0807,48,27,56.25,6,38,4,9,0,Bob,47,60,45,4,4,133.33,1,ISS0807,Bug,Medium,2,1,Add feature,7,30,30,4,1,0,Fix bug,Tech debt,Bug,4,12,Bob,7
SP0808,56,24,42.86,8,56,1,-4,0,Bob,36,53,49,6,0,108.16,0,ISS0808,Task,High,4,6,Add feature,13,32,30,1,2,0,Fix bug,New module,Bug,9,12,Bob,11
SP0809,57,49,85.96,4,58,3,1,0,Bob,47,61,46,8,1,132.61,1,ISS0809,Task,Low,17,6,Fix bug,19,46,31,0,0,0,Code cleanup,Critical bug,Performance,16,6,Alice,20
SP0810,38,23,60.53,7,40,0,9,0,David,21,30,25,9,3,120.0,0,ISS0810,Task,Low,3,6,Fix bug,7,38,36,4,3,0,Develop feature,User request,Performance,2,3,Alice,9
SP0811,27,12,44.44,9,27,4,-4,0,David,44,45,33,5,0,136.36,1,ISS0811,Task,Low,16,12,Refactor code,21,45,21,0,4,1,Improve performance,User request,Bug,14,1,Alice,14
SP0812,67,50,74.63,9,47,4,-2,0,Alice,25,30,44,6,1,68.18,0,ISS0812,Task,High,2,2,Refactor code,4,56,34,1,1,0,Fix bug,New module,Bug,19,4,Carol,18
SP0813,64,58,90.62,7,24,3,6,1,David,30,29,30,4,2,96.67,0,ISS0813,Story,High,10,8,Add feature,15,28,22,0,0,0,Code cleanup,Critical bug,Refactor,16,4,Carol,17
SP0814,20,19,95.0,0,36,1,1,1,David,57,73,27,5,0,270.37,1,ISS0814,Task,Medium,17,5,Refactor code,24,47,22,2,4,1,Fix bug,User request,Performance,8,10,Bob,8
SP0815,41,25,60.98,4,56,0,-2,0,Carol,25,24,27,7,4,88.89,0,ISS0815,Task,Medium,5,5,Fix bug,13,51,37,1,4,0,Develop feature,Critical bug,Bug,16,2,Bob,17
SP0816,71,36,50.7,2,55,1,1,0,David,30,33,20,9,3,165.0,1,ISS0816,Bug,Medium,13,2,Add feature,18,22,25,1,4,0,Code cleanup,New module,Refactor,4,8,Carol,8
SP0817,36,28,77.78,0,73,1,10,0,Carol,33,47,40,6,1,117.5,0,ISS0817,Task,High,2,4,Update UI,8,51,29,4,2,1,Improve performance,Tech debt,Refactor,15,6,David,17
SP0818,26,17,65.38,3,38,0,1,0,Bob,21,30,26,6,0,115.38,0,ISS0818,Bug,High,2,12,Update UI,1,24,32,4,2,0,Code cleanup,Critical bug,Refactor,5,12,Carol,6
SP0819,44,41,93.18,7,46,0,10,1,Carol,59,58,25,8,2,232.0,1,ISS0819,Story,High,8,9,Fix bug,8,27,20,4,2,0,Fix bug,User request,Refactor,5,3,Bob,8
SP0820,64,29,45.31,2,72,4,-5,0,Carol,22,21,40,4,3,52.5,0,ISS0820,Story,Medium,19,9,Refactor code,17,33,36,2,2,0,Code cleanup,User request,Performance,4,1,Carol,8
SP0821,23,19,82.61,9,53,4,0,0,Bob,54,69,27,3,3,255.56,1,ISS0821,Task,High,16,6,Update UI,17,22,26,2,0,0,Code cleanup,User request,Refactor,6,12,David,8
SP0822,55,55,100.0,1,30,0,3,1,Bob,52,66,38,7,0,173.68,1,ISS0822,Story,Medium,14,11,Refactor code,16,43,29,3,2,0,Fix bug,Tech debt,Performance,12,11,Bob,16
SP0823,25,17,68.0,8,73,2,-4,0,Alice,43,43,41,5,2,104.88,0,ISS0823,Task,Medium,17,9,Update UI,25,32,37,1,1,0,Improve performance,Critical bug,Refactor,9,3,Alice,9
SP0824,79,45,56.96,9,64,4,8,0,Alice,38,50,40,2,1,125.0,1,ISS0824,Story,Low,8,4,Refactor code,6,48,20,4,4,1,Develop feature,Critical bug,Refactor,3,8,Bob,7
SP0825,50,25,50.0,4,66,2,-3,0,Alice,37,28,43,2,0,65.12,0,ISS0825,Task,Low,17,11,Update UI,22,27,32,1,0,0,Code cleanup,User request,Feature,17,4,Carol,17
SP0826,38,22,57.89,6,31,0,4,0,Alice,43,57,39,6,1,146.15,1,ISS0826,Task,Low,14,1,Update UI,13,50,38,0,2,0,Improve performance,Critical bug,Performance,11,3,Carol,14
SP0827,63,29,46.03,1,73,4,-1,0,Carol,54,63,27,8,3,233.33,1,ISS0827,Bug,Medium,15,2,Add feature,13,45,34,2,4,0,Develop feature,User request,Feature,19,11,David,24
SP0828,73,54,73.97,8,40,1,3,0,Carol,20,17,45,1,1,37.78,0,ISS0828,Bug,Low,18,1,Add feature,17,37,23,3,0,0,Fix bug,Critical bug,Feature,8,4,Carol,11
SP0829,58,40,68.97,8,73,0,-2,0,Alice,55,74,33,6,2,224.24,1,ISS0829,Bug,Low,13,8,Fix bug,15,37,22,0,4,1,Improve performance,Tech debt,Refactor,6,11,David,13
SP0830,46,23,50.0,3,30,3,-5,0,David,44,56,37,2,4,151.35,1,ISS0830,Bug,Low,14,9,Update UI,20,26,28,1,0,0,Improve performance,Tech debt,Performance,8,4,Bob,8
SP0831,29,15,51.72,3,58,2,-2,0,Alice,53,71,44,2,2,161.36,1,ISS0831,Task,High,16,10,Refactor code,22,57,33,2,3,1,Code cleanup,New module,Bug,7,2,Carol,9
SP0832,45,45,100.0,5,47,0,0,1,David,44,40,48,7,1,83.33,0,ISS0832,Story,Medium,5,12,Update UI,4,35,33,4,0,0,Fix bug,New module,Refactor,2,4,Bob,8
SP0833,38,30,78.95,9,24,0,-1,0,Bob,35,32,35,1,0,91.43,0,ISS0833,Task,Low,3,6,Refactor code,2,52,22,0,2,1,Code cleanup,New module,Performance,12,11,Alice,17
SP0834,58,35,60.34,9,36,4,8,0,Carol,53,43,28,6,3,153.57,1,ISS0834,Bug,High,19,2,Refactor code,19,22,16,2,4,0,Fix bug,Critical bug,Feature,14,12,Alice,17
SP0835,22,19,86.36,9,75,4,7,0,Carol,48,58,34,7,4,170.59,1,ISS0835,Bug,High,3,6,Update UI,7,57,39,1,4,0,Develop feature,Tech debt,Performance,13,9,David,19
SP0836,64,29,45.31,5,39,4,-5,0,David,38,29,49,8,0,59.18,0,ISS0836,Story,High,16,9,Refactor code,24,23,18,1,4,0,Code cleanup,Tech debt,Refactor,2,4,Carol,1
SP0837,32,24,75.0,0,60,3,-2,0,Alice,42,49,45,7,0,108.89,0,ISS0837,Bug,Low,16,12,Fix bug,16,55,20,0,1,0,Fix bug,Tech debt,Performance,16,12,Bob,22
SP0838,69,43,62.32,8,65,4,0,0,Carol,38,42,29,6,2,144.83,1,ISS0838,Task,High,11,3,Add feature,9,23,17,0,1,0,Fix bug,User request,Feature,2,1,Bob,9
SP0839,47,35,74.47,1,77,0,7,0,David,44,34,48,9,1,70.83,0,ISS0839,Task,Medium,12,9,Refactor code,15,28,17,0,2,1,Improve performance,Critical bug,Performance,4,1,Carol,11
SP0840,77,69,89.61,4,31,4,9,0,Bob,35,29,41,3,2,70.73,0,ISS0840,Task,High,11,2,Update UI,11,59,33,3,3,1,Code cleanup,Critical bug,Performance,16,1,Bob,19
SP0841,39,27,69.23,8,25,1,4,0,Bob,28,19,35,6,1,54.29,0,ISS0841,Task,High,6,11,Add feature,4,36,25,4,1,0,Code cleanup,New module,Feature,10,5,Carol,16
SP0842,47,47,100.0,3,36,4,4,1,Carol,20,29,23,4,2,126.09,1,ISS0842,Task,High,10,5,Fix bug,11,36,24,2,0,0,Develop feature,User request,Refactor,15,6,Carol,16
SP0843,27,12,44.44,2,70,3,8,0,Alice,38,30,39,2,0,76.92,0,ISS0843,Story,High,14,11,Refactor code,12,52,26,1,2,1,Fix bug,User request,Bug,9,12,Alice,11
SP0844,60,57,95.0,6,38,1,-2,1,David,52,60,32,1,3,187.5,1,ISS0844,Task,Medium,19,2,Refactor code,17,39,28,1,3,0,Improve performance,Tech debt,Feature,5,6,Carol,4
SP0845,58,49,84.48,5,45,0,9,0,Carol,53,60,41,1,1,146.34,1,ISS0845,Bug,Low,18,7,Add feature,27,33,32,4,0,0,Fix bug,New module,Feature,7,6,Bob,7
SP0846,20,20,100.0,7,67,0,8,1,Bob,35,53,24,3,4,220.83,1,ISS0846,Bug,Medium,7,11,Refactor code,6,41,38,0,4,0,Fix bug,Critical bug,Refactor,2,9,Carol,1
SP0847,22,20,90.91,2,63,2,3,1,Alice,59,70,41,4,4,170.73,1,ISS0847,Bug,Medium,11,10,Update UI,18,46,23,0,1,0,Fix bug,User request,Refactor,19,1,Alice,20
SP0848,32,12,37.5,4,63,1,-1,0,David,37,44,26,2,0,169.23,1,ISS0848,Bug,Low,3,9,Add feature,8,22,29,1,0,0,Code cleanup,Tech debt,Performance,7,10,Alice,6
SP0849,47,23,48.94,9,71,2,2,0,Carol,53,56,42,1,2,133.33,1,ISS0849,Story,High,7,7,Add feature,6,43,38,4,3,0,Fix bug,Critical bug,Feature,15,6,David,14
SP0850,76,53,69.74,3,51,1,3,0,David,44,63,28,4,2,225.0,1,ISS0850,Bug,Low,14,12,Refactor code,22,49,17,1,2,1,Develop feature,Tech debt,Performance,12,8,Bob,10
SP0851,79,49,62.03,3,25,1,4,0,Alice,25,38,27,7,0,140.74,1,ISS0851,Story,Low,19,5,Fix bug,18,27,37,0,0,0,Improve performance,Critical bug,Performance,18,8,Carol,25
SP0852,68,42,61.76,3,74,3,-1,0,Alice,40,37,48,6,4,77.08,0,ISS0852,Bug,Medium,8,4,Fix bug,16,41,25,2,2,1,Improve performance,Tech debt,Refactor,10,12,Bob,9
SP0853,44,24,54.55,9,77,2,0,0,Bob,25,43,35,6,4,122.86,1,ISS0853,Story,Low,3,12,Fix bug,11,44,24,0,4,1,Fix bug,Critical bug,Refactor,8,3,Bob,9
SP0854,75,57,76.0,7,55,3,-5,0,Alice,51,70,25,9,2,280.0,1,ISS0854,Story,High,15,4,Fix bug,22,29,32,2,3,0,Improve performance,New module,Performance,15,5,Carol,18
SP0855,52,52,100.0,5,57,1,5,1,Carol,58,59,47,2,1,125.53,1,ISS0855,Story,Medium,6,10,Add feature,13,48,18,3,3,1,Fix bug,Critical bug,Feature,18,10,Alice,22
SP0856,57,34,59.65,2,30,0,10,0,David,50,60,35,4,3,171.43,1,ISS0856,Bug,High,19,8,Add feature,24,59,27,4,1,0,Code cleanup,Critical bug,Feature,9,4,Bob,13
SP0857,72,70,97.22,9,52,1,6,1,Alice,29,28,25,5,1,112.0,0,ISS0857,Story,Medium,12,10,Refactor code,21,20,20,3,3,0,Improve performance,Critical bug,Performance,17,12,David,21
SP0858,25,22,88.0,4,43,3,9,0,Alice,49,61,33,1,4,184.85,1,ISS0858,Task,High,11,10,Fix bug,14,40,35,0,0,0,Code cleanup,Tech debt,Bug,13,1,Bob,14
SP0859,77,54,70.13,5,42,2,1,0,Carol,37,46,40,8,1,115.0,0,ISS0859,Task,Low,12,10,Fix bug,21,58,27,4,0,0,Code cleanup,User request,Bug,13,9,Alice,15
SP0860,63,60,95.24,4,34,2,-2,1,David,43,49,20,8,3,245.0,1,ISS0860,Bug,Low,3,10,Refactor code,11,43,39,0,0,0,Develop feature,Critical bug,Refactor,6,5,David,6
SP0861,64,51,79.69,5,46,3,5,0,David,28,28,44,6,1,63.64,0,ISS0861,Task,Low,16,10,Refactor code,17,28,34,4,4,0,Develop feature,Critical bug,Feature,6,2,David,4
SP0862,51,25,49.02,7,30,2,-4,0,Bob,50,41,28,5,1,146.43,1,ISS0862,Task,High,8,1,Refactor code,8,45,19,4,3,1,Improve performance,New module,Performance,15,12,David,20
SP0863,64,31,48.44,6,76,4,-1,0,Bob,34,49,44,8,1,111.36,0,ISS0863,Task,Medium,10,5,Update UI,8,28,34,0,3,0,Fix bug,Critical bug,Performance,7,2,David,14
SP0864,66,30,45.45,4,70,0,6,0,David,23,38,46,3,1,82.61,0,ISS0864,Bug,Medium,6,2,Refactor code,14,39,28,0,0,0,Fix bug,New module,Feature,8,11,Carol,12
SP0865,40,26,65.0,9,69,0,-3,0,Carol,59,52,43,3,0,120.93,1,ISS0865,Bug,Medium,8,11,Refactor code,8,54,27,4,1,0,Fix bug,Critical bug,Refactor,18,7,Carol,24
SP0866,35,26,74.29,5,36,0,0,0,Carol,28,18,32,2,4,56.25,0,ISS0866,Task,Low,3,9,Update UI,12,55,28,4,1,0,Fix bug,Tech debt,Refactor,10,4,Carol,17
SP0867,73,59,80.82,3,70,2,2,0,Bob,28,32,45,5,3,71.11,0,ISS0867,Bug,High,4,7,Fix bug,10,55,22,0,3,1,Develop feature,User request,Bug,14,1,David,15
SP0868,40,38,95.0,8,72,2,1,1,Alice,45,47,48,3,4,97.92,0,ISS0868,Story,Medium,3,10,Add feature,5,28,30,0,3,0,Fix bug,User request,Feature,10,5,Alice,12
SP0869,30,21,70.0,3,33,1,10,0,Carol,23,20,38,3,0,52.63,0,ISS0869,Task,High,5,8,Fix bug,8,41,27,1,2,1,Fix bug,User request,Feature,17,2,Bob,19
SP0870,79,40,50.63,0,46,1,-3,0,Alice,36,50,36,6,0,138.89,1,ISS0870,Bug,Medium,8,6,Add feature,10,20,38,1,3,0,Code cleanup,Tech debt,Performance,5,7,David,9
SP0871,56,53,94.64,6,37,0,2,1,Carol,35,28,30,8,0,93.33,0,ISS0871,Bug,Low,8,9,Add feature,6,24,29,1,0,0,Fix bug,New module,Feature,3,9,Alice,9
SP0872,55,51,92.73,6,47,4,-4,1,David,34,33,47,2,0,70.21,0,ISS0872,Task,High,18,6,Refactor code,25,28,33,3,4,0,Fix bug,User request,Bug,14,1,Bob,19
SP0873,54,51,94.44,3,70,1,4,1,Bob,54,62,47,4,1,131.91,1,ISS0873,Bug,Medium,17,7,Refactor code,15,56,15,4,3,1,Develop feature,Tech debt,Feature,14,12,David,18
SP0874,38,32,84.21,2,66,1,3,1,Alice,24,31,27,7,4,114.81,0,ISS0874,Task,Medium,4,7,Update UI,5,57,36,2,3,1,Improve performance,Tech debt,Performance,13,2,Bob,11
SP0875,39,18,46.15,7,66,2,-2,0,Alice,24,18,42,1,2,42.86,0,ISS0875,Bug,Medium,16,9,Fix bug,16,38,16,3,0,0,Code cleanup,Critical bug,Bug,5,11,Carol,12
SP0876,76,31,40.79,4,23,4,-5,0,David,39,58,48,1,3,120.83,1,ISS0876,Story,Medium,15,11,Fix bug,23,27,32,4,2,0,Code cleanup,New module,Performance,11,6,Carol,14
SP0877,37,27,72.97,9,26,0,2,0,Carol,34,42,24,7,0,175.0,1,ISS0877,Task,Low,16,8,Add feature,21,51,33,2,3,1,Improve performance,Tech debt,Feature,17,8,Carol,24
SP0878,66,38,57.58,6,64,1,1,0,Alice,37,52,29,7,4,179.31,1,ISS0878,Story,Medium,15,1,Refactor code,24,32,22,1,1,0,Code cleanup,New module,Refactor,9,7,Alice,15
SP0879,60,52,86.67,3,54,4,5,0,Carol,21,33,26,1,0,126.92,1,ISS0879,Task,Medium,8,4,Refactor code,17,39,17,2,1,0,Fix bug,User request,Feature,7,9,Carol,11
SP0880,68,38,55.88,3,67,4,7,0,David,48,64,29,1,0,220.69,1,ISS0880,Bug,Low,4,7,Fix bug,8,55,37,0,1,0,Fix bug,User request,Feature,5,2,Alice,3
SP0881,33,19,57.58,7,28,0,10,0,Bob,32,43,23,4,0,186.96,1,ISS0881,Story,Medium,18,11,Update UI,26,56,28,0,4,1,Improve performance,User request,Performance,8,12,Carol,14
SP0882,34,14,41.18,7,27,4,-1,0,Alice,23,28,28,5,0,100.0,0,ISS0882,Bug,High,11,8,Refactor code,15,49,23,4,4,1,Develop feature,Critical bug,Refactor,15,9,Carol,15
SP0883,50,32,64.0,1,71,4,4,0,Carol,29,19,46,5,0,41.3,0,ISS0883,Task,High,16,7,Update UI,21,29,22,3,3,0,Develop feature,Critical bug,Feature,14,4,Carol,20
SP0884,20,18,90.0,1,64,4,7,1,Alice,50,51,45,4,3,113.33,0,ISS0884,Task,Medium,7,12,Fix bug,14,50,31,1,3,1,Code cleanup,New module,Bug,6,11,Alice,7
SP0885,72,68,94.44,2,36,1,-1,1,Carol,27,40,33,8,4,121.21,1,ISS0885,Task,Low,18,3,Fix bug,22,44,37,4,3,0,Develop feature,New module,Bug,10,3,Bob,16
SP0886,73,45,61.64,2,36,0,1,0,Carol,22,13,21,7,0,61.9,0,ISS0886,Task,Low,18,4,Update UI,25,48,37,1,4,0,Develop feature,Critical bug,Performance,4,7,Alice,9
SP0887,73,68,93.15,0,68,4,-1,1,Carol,28,38,44,9,0,86.36,0,ISS0887,Task,Low,15,12,Refactor code,14,43,38,0,3,0,Develop feature,Tech debt,Performance,11,5,David,15
SP0888,22,22,100.0,2,52,4,2,1,David,49,63,28,7,0,225.0,1,ISS0888,Story,Medium,19,7,Fix bug,20,58,30,3,0,0,Develop feature,New module,Refactor,16,5,David,17
SP0889,35,15,42.86,5,51,1,5,0,Bob,30,27,40,1,0,67.5,0,ISS0889,Task,Medium,6,8,Add feature,14,40,24,3,2,1,Develop feature,New module,Performance,18,12,Alice,24
SP0890,42,39,92.86,7,27,0,7,1,Alice,54,61,46,7,1,132.61,1,ISS0890,Bug,High,9,7,Fix bug,12,28,35,0,1,0,Develop feature,User request,Refactor,7,2,Alice,8
SP0891,76,74,97.37,9,38,2,0,1,Bob,56,70,20,1,1,350.0,1,ISS0891,Story,Low,8,6,Refactor code,8,21,24,2,1,0,Develop feature,New module,Feature,4,6,Bob,2
SP0892,30,14,46.67,5,57,1,7,0,Carol,32,37,42,7,2,88.1,0,ISS0892,Bug,Medium,5,9,Add feature,5,23,39,3,0,0,Code cleanup,New module,Bug,19,6,Alice,22
SP0893,31,27,87.1,4,22,0,-1,0,Carol,55,49,29,8,0,168.97,1,ISS0893,Task,Medium,19,9,Fix bug,22,27,39,2,3,0,Fix bug,Tech debt,Bug,6,12,Carol,7
SP0894,29,16,55.17,3,78,4,3,0,Bob,32,47,29,9,2,162.07,1,ISS0894,Bug,Medium,6,11,Refactor code,4,51,38,1,4,0,Develop feature,New module,Bug,14,4,Bob,21
SP0895,51,38,74.51,2,24,0,5,0,Bob,31,50,39,3,3,128.21,1,ISS0895,Story,Low,17,7,Refactor code,15,33,20,3,3,1,Fix bug,Tech debt,Performance,2,5,Alice,2
SP0896,35,20,57.14,3,32,0,10,0,Alice,56,67,44,4,2,152.27,1,ISS0896,Story,Low,15,8,Fix bug,17,32,36,0,3,0,Improve performance,User request,Performance,18,7,Alice,20
SP0897,27,19,70.37,6,66,0,-4,0,Carol,29,31,41,4,4,75.61,0,ISS0897,Story,High,15,6,Refactor code,13,40,31,2,1,0,Fix bug,Critical bug,Feature,4,8,David,4
SP0898,57,53,92.98,0,65,2,-5,1,Bob,28,36,48,9,1,75.0,0,ISS0898,Bug,Low,10,1,Update UI,17,43,30,1,1,0,Improve performance,User request,Performance,13,6,Bob,19
SP0899,31,13,41.94,6,50,0,2,0,David,26,44,22,7,1,200.0,1,ISS0899,Story,Medium,7,1,Add feature,12,37,29,1,4,0,Code cleanup,Tech debt,Refactor,9,5,David,12
SP0900,43,31,72.09,0,74,2,6,0,Carol,21,13,25,3,0,52.0,0,ISS0900,Bug,High,18,6,Update UI,17,59,36,3,1,0,Fix bug,Tech debt,Bug,9,12,Alice,9
SP0901,47,47,100.0,1,35,4,-3,1,Carol,42,57,48,5,0,118.75,0,ISS0901,Task,Low,13,2,Fix bug,16,45,28,3,3,1,Improve performance,New module,Feature,16,3,Bob,18
SP0902,72,64,88.89,3,69,2,8,0,Alice,58,55,45,7,3,122.22,1,ISS0902,Task,Low,5,8,Update UI,12,51,18,4,0,0,Fix bug,New module,Refactor,12,7,Carol,17
SP0903,27,13,48.15,0,51,4,5,0,David,59,75,25,8,3,300.0,1,ISS0903,Bug,Low,17,1,Fix bug,24,52,18,4,4,1,Code cleanup,Critical bug,Refactor,2,8,Alice,7
SP0904,77,49,63.64,8,41,4,6,0,Alice,58,73,40,1,4,182.5,1,ISS0904,Story,Low,12,2,Fix bug,14,50,16,3,0,0,Fix bug,Tech debt,Performance,17,3,Alice,20
SP0905,47,21,44.68,5,48,2,6,0,David,40,55,21,2,0,261.9,1,ISS0905,Bug,Medium,5,8,Refactor code,12,37,25,4,3,0,Improve performance,Tech debt,Performance,15,5,David,17
SP0906,55,25,45.45,0,41,1,6,0,Alice,42,43,45,7,0,95.56,0,ISS0906,Bug,Low,18,12,Refactor code,27,54,18,0,4,1,Develop feature,User request,Bug,8,11,Carol,10
SP0907,45,44,97.78,0,62,3,1,1,David,48,39,45,2,3,86.67,0,ISS0907,Bug,Medium,9,6,Fix bug,18,31,35,0,0,0,Develop feature,Critical bug,Feature,7,2,Alice,5
SP0908,27,26,96.3,5,22,0,4,1,David,33,33,37,7,3,89.19,0,ISS0908,Task,Medium,15,12,Add feature,16,44,35,4,4,0,Develop feature,User request,Refactor,5,10,David,4
SP0909,77,41,53.25,3,73,3,7,0,David,45,46,42,9,3,109.52,0,ISS0909,Bug,Medium,3,10,Add feature,1,50,30,3,3,1,Code cleanup,New module,Performance,9,10,David,10
SP0910,79,52,65.82,3,29,0,5,0,Bob,24,41,21,2,1,195.24,1,ISS0910,Task,High,12,2,Add feature,12,29,35,0,4,0,Develop feature,New module,Performance,4,12,Alice,7
SP0911,69,43,62.32,5,61,0,2,0,Carol,50,57,31,7,2,183.87,1,ISS0911,Bug,Medium,12,2,Update UI,21,53,18,1,3,1,Code cleanup,User request,Feature,5,4,Bob,9
SP0912,47,27,57.45,6,40,4,9,0,David,44,46,41,4,2,112.2,0,ISS0912,Task,Low,7,11,Fix bug,8,22,15,3,4,0,Develop feature,New module,Feature,14,12,Alice,12
SP0913,47,39,82.98,8,35,0,10,0,Bob,50,44,24,2,0,183.33,1,ISS0913,Bug,High,15,7,Refactor code,14,58,38,2,4,1,Code cleanup,User request,Performance,3,4,Carol,8
SP0914,56,22,39.29,9,31,0,7,0,Bob,39,50,39,7,1,128.21,1,ISS0914,Bug,Low,11,5,Update UI,20,27,33,2,1,0,Code cleanup,Tech debt,Performance,12,12,Alice,10
SP0915,60,45,75.0,4,21,2,7,0,Alice,36,37,26,5,3,142.31,1,ISS0915,Story,Medium,9,5,Update UI,8,51,16,3,3,1,Fix bug,Tech debt,Bug,17,8,Bob,23
SP0916,55,47,85.45,8,60,3,0,0,Carol,21,12,43,1,0,27.91,0,ISS0916,Story,Low,8,8,Refactor code,7,48,23,4,2,1,Develop feature,New module,Feature,11,3,David,12
SP0917,46,41,89.13,3,43,2,6,0,Carol,44,38,35,5,1,108.57,0,ISS0917,Bug,High,9,12,Fix bug,17,41,37,0,4,0,Fix bug,Critical bug,Refactor,16,5,Carol,20
SP0918,73,46,63.01,9,54,0,4,0,Alice,32,28,39,3,4,71.79,0,ISS0918,Bug,High,9,12,Update UI,7,39,39,0,0,0,Improve performance,Tech debt,Performance,11,11,Carol,14
SP0919,36,31,86.11,1,75,4,8,1,Carol,58,73,20,7,1,365.0,1,ISS0919,Bug,Low,3,7,Fix bug,10,25,27,3,1,0,Develop feature,New module,Performance,3,5,Carol,9
SP0920,28,24,85.71,2,49,2,3,1,Alice,47,62,20,6,0,310.0,1,ISS0920,Bug,Low,17,12,Fix bug,16,48,32,1,1,0,Develop feature,Critical bug,Performance,7,2,Carol,6
SP0921,52,48,92.31,0,76,2,1,1,Bob,25,38,36,8,2,105.56,0,ISS0921,Story,Low,10,9,Fix bug,13,36,30,4,4,0,Develop feature,New module,Performance,15,9,Bob,19
SP0922,72,39,54.17,5,49,1,9,0,Bob,22,23,46,5,3,50.0,0,ISS0922,Task,High,14,4,Refactor code,14,50,30,1,2,1,Develop feature,User request,Bug,3,4,Bob,5
SP0923,39,18,46.15,5,66,0,4,0,David,54,59,20,2,4,295.0,1,ISS0923,Bug,Medium,13,10,Fix bug,20,53,39,3,1,0,Fix bug,New module,Feature,11,9,Bob,15
SP0924,32,14,43.75,0,54,4,-1,0,Alice,37,49,40,9,1,122.5,1,ISS0924,Story,Low,18,4,Update UI,20,57,24,3,3,1,Fix bug,User request,Performance,18,9,Bob,16
SP0925,47,37,78.72,2,38,2,2,0,Bob,30,27,39,8,0,69.23,0,ISS0925,Bug,Medium,3,2,Refactor code,1,56,23,1,4,1,Code cleanup,Tech debt,Feature,9,2,David,16
SP0926,67,37,55.22,4,69,2,9,0,Bob,39,58,32,6,0,181.25,1,ISS0926,Bug,High,14,3,Refactor code,19,23,25,2,4,0,Fix bug,Tech debt,Refactor,17,9,Alice,23
SP0927,48,25,52.08,2,27,4,-4,0,Alice,24,41,49,7,3,83.67,0,ISS0927,Task,Low,2,1,Update UI,3,21,39,3,2,0,Code cleanup,New module,Refactor,15,9,Bob,13
SP0928,32,22,68.75,9,45,0,1,0,Bob,38,36,28,9,0,128.57,1,ISS0928,Bug,Low,12,1,Refactor code,18,31,18,4,3,1,Improve performance,Critical bug,Refactor,11,2,Alice,13
SP0929,65,58,89.23,2,68,1,9,1,Carol,41,45,34,7,0,132.35,1,ISS0929,Bug,High,6,7,Update UI,7,54,24,1,3,1,Fix bug,New module,Refactor,14,11,Carol,19
SP0930,54,26,48.15,9,59,2,-2,0,Bob,38,32,22,3,3,145.45,1,ISS0930,Task,Low,2,5,Add feature,1,25,17,2,2,0,Code cleanup,New module,Feature,2,6,David,1
SP0931,25,24,96.0,2,26,1,3,1,Alice,35,37,33,6,4,112.12,0,ISS0931,Task,Medium,14,3,Update UI,14,27,20,1,0,0,Develop feature,Tech debt,Refactor,11,9,David,15
SP0932,37,28,75.68,4,49,3,6,0,Carol,43,37,42,7,2,88.1,0,ISS0932,Task,High,9,7,Refactor code,11,40,17,2,3,1,Improve performance,Tech debt,Refactor,13,4,Alice,12
SP0933,70,59,84.29,4,26,0,-5,0,Carol,23,23,30,2,2,76.67,0,ISS0933,Task,High,7,2,Update UI,16,54,23,2,0,0,Code cleanup,New module,Performance,18,2,Alice,22
SP0934,24,11,45.83,3,22,3,1,0,Bob,34,33,43,3,1,76.74,0,ISS0934,Story,Low,18,3,Add feature,25,34,17,4,0,0,Improve performance,Tech debt,Performance,15,7,Alice,19
SP0935,66,36,54.55,0,20,3,0,0,David,44,53,41,4,4,129.27,1,ISS0935,Story,High,13,1,Fix bug,16,26,32,3,4,0,Develop feature,User request,Performance,6,9,David,12
SP0936,44,42,95.45,4,55,3,2,1,Carol,54,56,31,6,1,180.65,1,ISS0936,Story,Low,2,8,Fix bug,6,34,22,2,4,1,Develop feature,New module,Bug,6,6,Bob,9
SP0937,21,14,66.67,9,44,0,-1,0,Alice,33,31,32,1,2,96.88,0,ISS0937,Bug,Low,4,2,Fix bug,5,25,36,3,1,0,Code cleanup,Tech debt,Performance,16,11,David,17
SP0938,29,12,41.38,4,56,0,9,0,David,38,48,45,9,3,106.67,0,ISS0938,Task,High,15,7,Refactor code,19,36,22,4,4,1,Code cleanup,New module,Refactor,14,11,Bob,18
